brand_name,model_name,variant_name,variant_url,Engine,Fuel Type,Transmission,Emission Standard,Overspeed Warning,Seat Belt Warning,Anti-Lock Braking System (ABS),Engine Type,Max Power (bhp@rpm),Max Torque (Nm@rpm),Mileage (ARAI),Driving Range,Drivetrain,Others,Length,Width,Height,Wheelbase,Ground Clearance,Doors,Seating Capacity,No of Rows,Bootspace,Fuel Tank Capacity,Front Suspension,Rear Suspension,Front Brake Type,Rear Brake Type,Minimum Turning Radius,Steering Type,Wheels,Spare Wheel,Front Tyres,Rear Tyres,Lane Departure Warning,Emergency Brake Light Flashing,Puncture Repair Kit,Forward Collision Warning (FCW),Automatic Emergency Braking (AEB),High-beam Assist,NCAP Rating,Blind Spot Detection,Lane Departure Prevention,Dashcam,Airbags,Rear Middle Three Point seatbelt,Rear Middle Head Rest,Tyre Pressure Monitoring System (TPMS),Child Seat Anchor Points,Electronic Brake-force Distribution (EBD),Brake Assist (BA),Electronic Stability Program (ESP),Hill Hold Control,Traction Control System (TC/TCS),Hill Descent Control,Engine Immobiliser,Central Locking,Speed Sensing Door Lock,Child Safety Lock,Air Purifier,Umbrella Storage in Door,Electronic Parking Brake,Air Conditioner,Front AC,Rear AC,Third Row AC Zone,Heater,Vanity Mirrors on Sun Visors,Cabin Boot Access,Anti-glare Mirrors,Parking Assist,Parking Sensors,Cruise Control,Headlight and Ignition On Reminder,Keyless Start/ Button Start,Steering Adjustment,12V Power Outlets,Find My Car,Check Vehicle Status via App,Geo-fence,Emergency Call,Over The Air (OTA) Updates,Remote AC: On / Off via App,Remote Car Lock/Unlock via App,Remote Sunroof: Open / Close via App,Car Light Flashing & Honking via App,Alexa Compatibility,Driver Seat Adjustment,Front Passenger Seat Adjustment,Rear Row Seat Adjustment,Seat Upholstery,Leather-wrapped Steering Wheel,Leather-wrapped Gear Knob,Driver Armrest,Rear Passenger Seat Type,Ventilated Seats,Ventilated Seat Type,Interiors,Interior Colours,Rear Armrest,Folding Rear Seat,Split Rear Seat,Front Seatback Pockets,Headrests,Cup Holders,Driver Armrest Storage,Cooled Glovebox,Sunglass Holder,ORVM Colour,Scuff Plates,Power Windows,One Touch Down,One Touch Up,Adjustable ORVMs,Turn Indicators on ORVMs,Rear Defogger,Rear Wiper,Exterior Door Handles,Rain-sensing Wipers,Interior Door Handles,Door Pockets,Side Window Blinds,Bootlid Opener,Sunroof / Moonroof,Roof-mounted Antenna,Body-coloured Bumpers,Chrome Finish Exhaust Pipe,Body Kit,Rub-strips,Headlights,Automatic Headlamps,Follow Me Home Headlamps,Cornering Headlights,Taillights,Daytime Running Lights,Fog Lights,Ambient Interior Lighting,Puddle Lamps,Cabin Lamps,Light on Vanity Mirrors,Rear Reading Lamp,Glovebox Lamp,Headlight Height Adjuster,Instantaneous Consumption,Instrument Cluster,Trip Meter,Average Fuel Consumption,Average Speed,Distance to Empty,Clock,Low Fuel Level Warning,Door Ajar Warning,Adjustable Cluster Brightness,Gear Indicator,Shift Indicator,Heads Up Display (HUD),Tachometer,Android Auto,Apple CarPlay,Display,Touchscreen Size,Integrated (in-dash) Music System,Speakers,Steering-mounted controls,Voice Command,GPS Navigation System,Bluetooth Compatibility,AUX Compatibility,AM/FM Radio,USB Compatibility,Wireless Charger,Head Unit Size,iPod Compatibility,Internal Hard Drive,Battery Warranty (In Years),Battery Warranty (In Kilometres),Warranty (In Years),Warranty (In Kilometres),Alternate Fuel,Rear Cross-traffic Assist,Kerb Weight,Four-Wheel-Drive,Differential Lock,Rear Windshield Blind,Ride Height Adjustment,Limited Slip Differential (LSD),Heated/Cooled Cup Holders,Massage Seats,Third Row Seat Adjustment,Third Row Seat Type,Split Third Row Seat,Third Row Cup Holders,Soft-close Door,Ambient Interior Count,Gesture Control,Display Screen for Rear Passengers,DVD Playback,Electric Motor,Remote Parking with Key,Battery,City Mileage (As tested by CarWale),Highway Mileage (As tested by CarWale),Acceleration (0-100 kmph),Electric Motor Assist,Max Motor Performance,Turbocharger / Supercharger,Top Speed,Battery Charging
Maruti Suzuki,Maruti Brezza,Brezza VXi,https://www.carwale.com/maruti-suzuki-cars/brezza/vxi/,"1462 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,Manual - 5 Gears,BS6 Phase 2,"1 beep over 80kmph, Continuous beeps over 120kmph",Yes,Yes,K15C,102 bhp @ 6000 rpm,136.8 Nm @ 4400 rpm,17.38 kmpl,834 km,FWD,Idle Start/Stop,3995 mm,1790 mm,1685 mm,2500 mm,,5 Doors,5 Person,2 Rows,328 litres,48 litres,Mac Pherson Strut & coil,Torsion Beam & CoiL Spring,Ventilated Disc,Drum,,Power assisted (Electric),Steel Rims,Steel,215 / 60 R16,215 / 60 R16,No,No,No,No,No,No,Not Tested,No,No,No,"2 Airbags (Driver, Front Passenger)",Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Keyless,Yes,Yes,No,No,No,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control","Blower, Vents Behind Front Armrest",-,Yes,No,Yes,Manual - Internal Only,No,Rear,No,Yes,No,Tilt,Yes,No,No,No,No,No,No,No,No,No,No,"8 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down, seat height up / down)","6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)",2 way manually adjustable (headrest up / down),Fabric,No,No,No,Bench,No,No,Single Tone,Black,No,Full,No,Yes,Front & Rear,Front Only,No,No,No,Body Coloured,No,Front & Rear,Driver,Driver,Electrically Adjustable & Retractable,Yes,Yes,No,Body Coloured,No,Painted,Front & Rear,No,Internal with Remote,No,Yes,Yes,No,Cladding - Black/Grey,No,Halogen,No,No,No,LED,No,-,No,No,Front and Rear,No,Yes,No,Yes,Yes,Analogue,Electronic 2 Trips,Yes,Yes,No,Analogue,Yes,Yes,No,Yes,No,No,Analogue,Yes,Yes,Touch-screen Display,7 inch,Yes,4,Yes,-,No,Phone & Audio Streaming,Yes,Yes,Yes,No,Not Applicable,Yes,No,Not Applicable,Not Applicable,2,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maruti Suzuki,Maruti Brezza,Brezza VXi S-CNG,https://www.carwale.com/maruti-suzuki-cars/brezza/vxi-s-cng/,"1462 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",CNG,Manual - 5 Gears,BS6 Phase 2,"1 beep over 80kmph, Continuous beeps over 120kmph",Yes,Yes,K15C,87 bhp @ 5500 rpm,121.5 Nm @ 4200 rpm,25.51 kmpl,1403 km,FWD,Idle Start/Stop,3995 mm,1790 mm,1685 mm,2500 mm,,5 Doors,5 Person,2 Rows,,55 litres,Mac Pherson Strut & coil,Torsion Beam & CoiL Spring,Ventilated Disc,Drum,,Power assisted (Electric),Steel Rims,Steel,215 / 60 R16,215 / 60 R16,No,No,No,No,No,No,Not Tested,No,No,No,"2 Airbags (Driver, Front Passenger)",Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Keyless,Yes,Yes,No,No,No,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control","Blower, Vents Behind Front Armrest",-,Yes,No,Yes,Manual - Internal Only,No,Rear,No,Yes,No,Tilt,Yes,No,No,No,No,No,No,No,No,No,No,"8 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down, seat height up / down)","6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)",2 way manually adjustable (headrest up / down),Fabric,No,No,No,Bench,No,No,Single Tone,Black,No,Full,No,Yes,Front & Rear,Front Only,No,No,No,Body Coloured,No,Front & Rear,Driver,Driver,Electrically Adjustable & Retractable,Yes,Yes,No,Body Coloured,No,Painted,Front & Rear,No,Internal with Remote,No,Yes,Yes,No,Cladding - Black/Grey,No,Halogen,No,No,No,LED,No,-,No,No,Front and Rear,No,Yes,No,Yes,Yes,Analogue,Electronic 2 Trips,Yes,Yes,No,Analogue,Yes,Yes,No,Yes,No,No,Analogue,Yes,Yes,Touch-screen Display,7 inch,Yes,4,Yes,-,No,Phone & Audio Streaming,Yes,Yes,Yes,No,Not Applicable,Yes,No,Not Applicable,Not Applicable,2,40000,Petrol,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maruti Suzuki,Maruti Swift,Swift LXi,https://www.carwale.com/maruti-suzuki-cars/swift/lxi/,"1197 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,Manual - 5 Gears,BS6 Phase 2,"1 beep over 80kmph, Continuous beeps over 120kmph",Yes,Yes,Z 12E with ISS,80 bhp @ 5700 rpm,111.7 Nm @ 4300 rpm,24.8 kmpl,918 km,FWD,Idle Start/Stop,3860 mm,1735 mm,1520 mm,2450 mm,163 mm,5 Doors,5 Person,2 Rows,265 litres,37 litres,MacPherson Strut,Torsion Beam,Ventilated Disc,Drum,4.8 metres,Power assisted (Hydraulic),Steel Rims,Steel,165 / 80 R14,165 / 80 R14,,No,No,,,,Not Tested,,,,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,,No,Yes,Yes,Yes,Yes,Yes,No,,Yes,Keyless,Yes,Yes,Optional,No,,Yes (Manual),"Single Zone, Common Fan Speed Control",-,,Yes,No,Yes,No,No,Rear,No,Yes,No,Tilt,Yes,No,No,No,No,No,No,No,,No,No,"6 way manually adjustable (seat: forward / back, backrest tilt: forward / back, headrest: up / down)","6 way manually adjustable (seat: forward / back, backrest tilt: forward / back, headrest: up / down)",-,Fabric,No,No,No,Bench,,,Single Tone,Black,No,Full,No,Yes,Front & Rear,Front Only,No,No,No,Black,No,Front & Rear,Driver,Driver,Internally Adjustable,No,Yes,No,Black,No,Black,Front & Rear,,Electric Tailgate Release,No,Yes,Yes,No,No,No,Halogen,No,No,No,LED,No,-,No,No,Front,No,No,No,Yes,Yes,Analogue - Digital,Electronic 2 Trips,Yes,No,Yes,Digital,Yes,Yes,Yes,Yes,No,No,Analogue,No,No,No,-,No,No,No,No,No,No,No,No,No,No,Not Available,No,,No,No,2,40000,,,,,,,,,,,,,,,,,,Optional,No,No,No,,,,,,,,,
Maruti Suzuki,Maruti Swift,Swift VXi,https://www.carwale.com/maruti-suzuki-cars/swift/vxi/,"1197 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,Manual - 5 Gears,BS6 Phase 2,"1 beep over 80kmph, Continuous beeps over 120kmph",Yes,Yes,Z 12E with ISS,80 bhp @ 5700 rpm,111.7 Nm @ 4300 rpm,24.8 kmpl,918 km,FWD,Idle Start/Stop,3860 mm,1735 mm,1520 mm,2450 mm,163 mm,5 Doors,5 Person,2 Rows,265 litres,37 litres,MacPherson Strut,Torsion Beam,Ventilated Disc,Drum,4.8 metres,Power assisted (Hydraulic),Steel Rims,Steel,165 / 80 R14,165 / 80 R14,,No,No,,,,Not Tested,,,,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,,No,Yes,Yes,Yes,Yes,Yes,No,,Yes,Keyless,Yes,Yes,Optional,No,,Yes (Manual),"Single Zone, Common Fan Speed Control",-,,Yes,Co-Driver Only,Yes,Manual - Internal Only,No,Rear,No,Yes,No,Tilt,Yes,No,No,No,No,Yes,No,No,,No,No,"6 way manually adjustable (seat: forward / back, backrest tilt: forward / back, headrest: up / down)","6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)",-,Fabric,No,No,No,Bench,,,Single Tone,Black,No,Full,No,Yes,Front & Rear,Front Only,No,No,No,Body Coloured,No,Front & Rear,Driver,Driver,Electrically Adjustable,Yes,Yes,No,Body Coloured,No,Chrome,Front & Rear,,Electric Tailgate Release,No,Yes,Yes,No,No,No,Halogen,No,No,No,LED,No,-,No,No,Front,No,No,No,Yes,Yes,Analogue - Digital,Electronic 2 Trips,Yes,No,Yes,Digital,Yes,Yes,Yes,Yes,No,No,Analogue,Wireless,Wireless,Touch-screen Display,7 inch,Yes,4,Yes,No,No,Phone & Audio Streaming,Yes,Yes,Yes,No,Not Available,Yes,,No,No,2,40000,,,,,,,,,,,,,,,,,,Optional,No,No,No,,,,,,,,,
Maruti Suzuki,Maruti Swift,Swift VXi (O),https://www.carwale.com/maruti-suzuki-cars/swift/vxi-o/,"1197 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,Manual - 5 Gears,BS6 Phase 2,"1 beep over 80kmph, Continuous beeps over 120kmph",Yes,Yes,Z 12E with ISS,80 bhp @ 5700 rpm,111.7 Nm @ 4300 rpm,24.8 kmpl,918 km,FWD,Idle Start/Stop,3860 mm,1735 mm,1520 mm,2450 mm,163 mm,5 Doors,5 Person,2 Rows,265 litres,37 litres,MacPherson Strut,Torsion Beam,Ventilated Disc,Drum,4.8 metres,Power assisted (Hydraulic),Steel Rims,Steel,165 / 80 R14,165 / 80 R14,No,No,No,No,No,No,Not Tested,No,No,,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,,Yes,Keyless,Yes,Yes,Optional,No,No,Yes (Manual),"Single Zone, Common Fan Speed Control",-,,Yes,Co-Driver Only,Yes,Manual - Internal Only,No,Rear,No,Yes,Yes,Tilt,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,"6 way manually adjustable (seat: forward / back, backrest tilt: forward / back, headrest: up / down)","6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)",-,Fabric,No,No,No,Bench,No,No,Single Tone,Black,No,Full,No,Yes,Front & Rear,Front Only,No,No,No,Body Coloured,No,Front & Rear,Driver,Driver,Electrically Adjustable & Retractable,Yes,Yes,No,Body Coloured,No,Chrome,Front & Rear,,Electric Tailgate Release,No,Yes,Yes,No,No,No,Halogen,No,No,No,LED,No,-,No,No,Front,No,No,No,Yes,Yes,Analogue - Digital,Electronic 2 Trips,Yes,No,Yes,Digital,Yes,Yes,Yes,Yes,No,No,Analogue,Wireless,Wireless,Touch-screen Display,7 inch,Yes,4,Yes,No,No,Phone & Audio Streaming,Yes,Yes,Yes,No,Not Available,Yes,No,No,No,2,40000,,,,No,,,,No,,No,,,,,,-,,Optional,,No,,,,,,,,,,
Maruti Suzuki,Maruti Swift,Swift VXi AMT,https://www.carwale.com/maruti-suzuki-cars/swift/vxi-amt/,"1197 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,"Automatic (AMT) - 5 Gears, Manual Override",BS6 Phase 2,"1 beep over 80kmph, Continuous beeps over 120kmph",Yes,Yes,Z 12E with ISS,80 bhp @ 5700 rpm,111.7 Nm @ 4300 rpm,25.75 kmpl,953 km,FWD,Idle Start/Stop,3860 mm,1735 mm,1520 mm,2450 mm,163 mm,5 Doors,5 Person,2 Rows,265 litres,37 litres,MacPherson Strut,Torsion Beam,Ventilated Disc,Drum,4.8 metres,Power assisted (Hydraulic),Steel Rims,Steel,165 / 80 R14,165 / 80 R14,,No,No,,,,Not Tested,,,,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,,No,Yes,Yes,Yes,Yes,Yes,No,,Yes,Keyless,Yes,Yes,Optional,No,,Yes (Manual),"Single Zone, Common Fan Speed Control",-,,Yes,Co-Driver Only,Yes,Manual - Internal Only,No,Rear,No,Yes,Yes,Tilt,Yes,No,No,No,No,No,No,No,,No,No,"6 way manually adjustable (seat: forward / back, backrest tilt: forward / back, headrest: up / down)","6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)",-,Fabric,No,No,No,Bench,,,Single Tone,Black,No,Full,No,Yes,Front & Rear,Front Only,No,No,No,Body Coloured,No,Front & Rear,Driver,Driver,Electrically Adjustable & Retractable,Yes,Yes,No,Body Coloured,No,Chrome,Front & Rear,,Electric Tailgate Release,No,Yes,Yes,No,No,No,Halogen,No,No,No,LED,No,-,No,No,Front,No,No,No,Yes,Yes,Analogue - Digital,Electronic 2 Trips,Yes,No,Yes,Digital,Yes,Yes,Yes,No,Yes,No,Analogue,Wireless,Wireless,Touch-screen Display,7 inch,Yes,4,Yes,No,No,Phone & Audio Streaming,Yes,Yes,Yes,No,Not Available,Yes,,No,No,2,40000,,,,,,,,,,,,,,,,,,Optional,No,No,No,,,,,,,,,
Maruti Suzuki,Maruti Ertiga,Ertiga LXi (O),https://www.carwale.com/maruti-suzuki-cars/ertiga/lxi-o/,"1462 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,Manual - 5 Gears,BS6 Phase 2,"1 beep over 80kmph, Continuous beeps over 120kmph",Yes,Yes,K15C Smart Hybrid,102 bhp @ 6000 rpm,136.8 Nm @ 4400 rpm,20.51 kmpl,923 km,FWD,Idle Start/Stop,4395 mm,1735 mm,1690 mm,2740 mm,,5 Doors,7 Person,3 Rows,,45 litres,Mac Pherson  Strut & Coil Spring,Torsion Beam & Coil Spring,Disc,Drum,5.2 metres,Power assisted (Electric),Steel Rims,Steel,185 / 65 R15,185 / 65 R15,No,No,,No,No,No,1 Star (Global NCAP),No,No,No,"2 Airbags (Driver, Passenger)",Yes,,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,With Key,Yes,Yes,No,No,No,Yes (Manual),"Single Zone, Common Fan Speed Control",-,-,Yes,No,Yes,No,No,Rear,No,Yes,No,Tilt,1,No,No,No,No,No,No,No,,No,No,"6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)","6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)","6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)",Fabric,No,No,No,Bench,No,No,Dual Tone,Splendid Silver and Dignity Brown,No,Full,60:40 split,No,Front & Rear,Front Only,No,No,No,Black,No,Front & Rear,Driver,No,Internally Adjustable,No,No,No,Black,No,Chrome,Front & Rear,No,Internal with Key,No,Yes,Yes,No,No,,Halogen Projector,No,No,No,LED,No,-,No,No,Front and Rear,,No,No,Yes,Yes,Analogue - Digital,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,No,No,Yes,No,Analogue,No,No,No,-,No,No,No,No,No,No,No,No,No,No,Not Available,No,,No,No,2,40000,,No,1150 kg,,,,,,No,,"4 way manually adjustable (backrest tilt forward / back, headrest up / down)",Bench,50:50 split,Yes,,-,,,,,,Lithium Ion,,,,,,,,
Maruti Suzuki,Maruti Ertiga,Ertiga VXi (O),https://www.carwale.com/maruti-suzuki-cars/ertiga/vxi-o/,"1462 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,Manual - 5 Gears,BS6 Phase 2,"1 beep over 80kmph, Continuous beeps over 120kmph",Yes,Yes,K15C Smart Hybrid,102 bhp @ 6000 rpm,136.8 Nm @ 4400 rpm,20.51 kmpl,923 km,FWD,Idle Start/Stop,4395 mm,1735 mm,1690 mm,2740 mm,,5 Doors,7 Person,3 Rows,,45 litres,Mac Pherson  Strut & Coil Spring,Torsion Beam & Coil Spring,Disc,Drum,5.2 metres,Power assisted (Electric),Steel Rims,Steel,185 / 65 R15,185 / 65 R15,No,No,,No,No,No,1 Star (Global NCAP),No,No,No,"2 Airbags (Driver, Passenger)",Yes,,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Keyless,Yes,Yes,No,No,No,Yes (Manual),"Single Zone, Common Fan Speed Control","Vents on Roof , Common Fan Speed Control",-,Yes,Co-Driver Only,Yes,Manual - Internal Only,No,Rear,No,Yes,No,Tilt,2,No,No,No,No,No,No,No,,No,No,"6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)","6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)","6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)",Fabric,No,No,No,Bench,No,No,Dual Tone,Splendid Silver and Dignity Brown,Yes,Full,60:40 split,Yes,Front & Rear,Front Only,No,No,No,Body Coloured,No,Front & Rear,Driver,Driver,Electrically Adjustable & Retractable,Yes,No,No,Body Coloured,No,Chrome,Front & Rear,No,Electric Tailgate Release,No,Yes,Yes,No,No,,Halogen Projector,No,No,No,LED,No,-,No,No,Front and Rear,,No,No,Yes,Yes,Analogue - Digital,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,No,No,Yes,No,Analogue,No,No,Digital Display,-,Yes,4,Yes,Yes,No,Phone & Audio Streaming,Yes,Yes,Yes,No,Not Available,Yes,,No,No,2,40000,,No,,,,,,,No,,"4 way manually adjustable (backrest tilt forward / back, headrest up / down)",Bench,50:50 split,Yes,,-,,,,,,Lithium Ion,,,,,,,,
Maruti Suzuki,Maruti Ertiga,Ertiga VXi (O) CNG,https://www.carwale.com/maruti-suzuki-cars/ertiga/vxi-o-cng/,"1462 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",CNG,Manual - 5 Gears,BS6 Phase 2,"1 beep over 80kmph, Continuous beeps over 120kmph",Yes,Yes,K15C,87 bhp @ 5500 rpm,121.5 Nm @ 4200 rpm,26.11 kmpl,1566 km,FWD,,4395 mm,1735 mm,1690 mm,2740 mm,,5 Doors,7 Person,3 Rows,,60 litres,Mac Pherson  Strut & Coil Spring,Torsion Beam & Coil Spring,Disc,Drum,5.2 metres,Power assisted (Electric),Steel Rims,Steel,185 / 65 R15,185 / 65 R15,No,No,,No,No,No,1 Star (Global NCAP),No,No,No,"2 Airbags (Driver, Passenger)",Yes,,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Keyless,Yes,Yes,No,No,No,Yes (Manual),"Single Zone, Common Fan Speed Control","Vents on Roof , Common Fan Speed Control",-,Yes,Co-Driver Only,Yes,Manual - Internal Only,No,Rear,No,Yes,No,Tilt,2,No,No,No,No,No,No,No,,No,No,"6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)","6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)","6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)",Fabric,No,No,No,Bench,No,No,Dual Tone,Splendid Silver and Dignity Brown,Yes,Full,60:40 split,Yes,Front & Rear,Front Only,No,No,No,Body Coloured,No,Front & Rear,Driver,Driver,Electrically Adjustable & Retractable,Yes,No,No,Body Coloured,No,Chrome,Front & Rear,No,Electric Tailgate Release,No,Yes,Yes,No,No,,Halogen Projector,No,No,No,LED,No,-,No,No,Front and Rear,,No,No,Yes,No,Analogue - Digital,Electronic 2 Trips,Yes,Yes,No,Digital,Yes,Yes,No,No,Yes,No,Analogue,No,No,Digital Display,-,Yes,4,Yes,Yes,No,Phone & Audio Streaming,Yes,Yes,Yes,No,Not Available,Yes,,No,No,2,40000,Petrol,No,1250 kg,,,,,,No,,"4 way manually adjustable (backrest tilt forward / back, headrest up / down)",Bench,50:50 split,Yes,,-,,,,,,,18.01 kmpl,35.6 kmpl,,,,,,
Maruti Suzuki,Maruti Ertiga,Ertiga ZXi (O),https://www.carwale.com/maruti-suzuki-cars/ertiga/zxi-o/,"1462 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,Manual - 5 Gears,BS6 Phase 2,"1 beep over 80kmph, Continuous beeps over 120kmph",Yes,Yes,K15C Smart Hybrid,102 bhp @ 6000 rpm,136.8 Nm @ 4400 rpm,20.51 kmpl,923 km,FWD,Idle Start/Stop,4395 mm,1735 mm,1690 mm,2740 mm,,5 Doors,7 Person,3 Rows,,45 litres,Mac Pherson  Strut & Coil Spring,Torsion Beam & Coil Spring,Disc,Drum,5.2 metres,Power assisted (Electric),Alloy Wheels,Steel,185 / 65 R15,185 / 65 R15,No,No,,No,No,No,1 Star (Global NCAP),No,No,No,"2 Airbags (Driver, Passenger)",Yes,,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Keyless,Yes,Yes,No,No,No,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control","Vents on Roof , Common Fan Speed Control",-,Yes,Co-Driver Only,Yes,Manual - Internal Only,No,Rear,No,Yes,Yes,Tilt,3,No,Yes,Yes,Yes,No,No,Yes,,Yes,Yes,"8 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down, seat height up / down)","6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)","6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)",Fabric,No,No,Yes,Bench,No,No,Dual Tone,Splendid Silver and Dignity Brown,Yes,Full,60:40 split,Yes,Front & Rear,Front Only,Yes,No,No,Body Coloured,No,Front & Rear,Driver,Driver,Electrically Adjustable & Retractable,Yes,Yes,Yes,Chrome,No,Chrome,Front & Rear,No,Electric Tailgate Release,No,Yes,Yes,No,No,,Halogen Projector,No,No,No,LED,No,Halogen on front,No,No,Front and Rear,,No,No,Yes,Yes,Analogue - Digital,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,No,No,Yes,No,Analogue,Yes,Yes,Touch-screen Display,7 inch,Yes,6,Yes,Yes,No,Phone & Audio Streaming,No,Yes,Yes,No,Not Available,Yes,,No,No,2,40000,,No,,,,,,,No,,"4 way manually adjustable (backrest tilt forward / back, headrest up / down)",Bench,50:50 split,Yes,,-,,,,,,Lithium Ion,,,,,,,,
Maruti Suzuki,Maruti Baleno,Baleno Sigma MT,https://www.carwale.com/maruti-suzuki-cars/baleno/sigma-mt/,"1197 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,Manual - 5 Gears,BS6 Phase 2,"1 beep over 80kmph, Continuous beeps over 120kmph",Yes,Yes,1.2L VVT,88 bhp @ 6000 rpm,113 Nm @ 4400 rpm,22.35 kmpl,827 km,FWD,,3990 mm,1745 mm,1500 mm,2520 mm,,5 Doors,5 Person,2 Rows,318 litres,37 litres,McPherson Strut,Torsion Beam,Disc,Drum,4.85 metres,Power assisted (Electric),Steel Rims,Steel,185 / 65 R15,185 / 65 R15,No,No,No,No,No,No,Not Tested,No,No,,"2 Airbags (Driver, Passenger)",Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,,Yes,Keyless,Yes,Yes,No,No,No,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control",-,,Yes,Driver & Co-Driver,Yes,Manual - Internal Only,No,Rear,No,Yes,No,Tilt,Yes,No,No,No,No,No,No,No,No,No,No,"6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)","6 way manually adjustable (seat forward / back, backrest tilt forward / back, headrest up / down)",-,Fabric,No,No,No,Bench,No,No,Dual Tone,Black / Blue,No,Full,No,Yes,Front & Rear,Front Only,No,No,No,Black,No,Front & Rear,Driver,Driver,Externally Adjustable,No,Yes,No,Black,No,Black,Front & Rear,,Electric Tailgate Release,No,Yes,Yes,No,No,No,Halogen,No,No,No,LED,No,-,No,No,No,No,Yes,No,Yes,No,Analogue - Digital,Electronic 2 Trips,No,No,No,Digital,No,No,Yes,Yes,Yes,No,Analogue,No,No,No,-,No,No,No,No,No,No,No,No,No,No,Not Available,No,No,No,No,2,40000,,,925 kg,No,,,,No,,No,,,,,,-,,No,,,,,,,,,,,,
